Drive name:	MOTOR
Drive model:	ACS880-01-034A-5 (811)
Firmware:	AINF6 v2.90
Group	GroupName	Index	Name	Value	ValueName	Min	Max	Unit	
41	Process PID set 2	24	Set 2 internal setpoint 4	0		-32768	32767	%
41	Process PID set 2	25	Set 2 setpoint selection	0	Setpoint source 1	0	4294967295	NoUnit
41	Process PID set 2	26	Set 2 setpoint min	0		-32768	32767	NoUnit
41	Process PID set 2	27	Set 2 setpoint max	32767		-32768	32767	NoUnit
41	Process PID set 2	28	Set 2 setpoint increase time	0		0	1800	s
41	Process PID set 2	29	Set 2 setpoint decrease time	0		0	1800	s
41	Process PID set 2	30	Set 2 setpoint freeze enable	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	31	Set 2 deviation inversion	0	Not inverted (Ref - Fbk)	0	4294967295	NoUnit
41	Process PID set 2	32	Set 2 gain	1		0.1	100	NoUnit
41	Process PID set 2	33	Set 2 integration time	60		0	32767	s
41	Process PID set 2	34	Set 2 derivation time	0		0	10	s
41	Process PID set 2	35	Set 2 derivation filter time	0		0	10	s
41	Process PID set 2	36	Set 2 output min	0		-32768	32767	NoUnit
41	Process PID set 2	37	Set 2 output max	1800		-32768	32767	NoUnit
41	Process PID set 2	38	Set 2 output freeze enable	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	39	Set 2 deadband range	0		0	32767	NoUnit
41	Process PID set 2	40	Set 2 deadband delay	0		0	3600	s
41	Process PID set 2	41	Set 2 sleep mode	0	Not selected			NoUnit
41	Process PID set 2	42	Set 2 sleep enable	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	43	Set 2 sleep level	0		0	32767	NoUnit
41	Process PID set 2	44	Set 2 sleep delay	60		0	3600	s
41	Process PID set 2	45	Set 2 sleep boost time	0		0	3600	s
41	Process PID set 2	46	Set 2 sleep boost step	0		0	32767	NoUnit
41	Process PID set 2	47	Set 2 wake-up deviation	0		-32768	32767	%
41	Process PID set 2	48	Set 2 wake-up delay	0.5		0	60	s
41	Process PID set 2	49	Set 2 tracking mode	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	50	Set 2 tracking ref selection	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	51	Set 2 trim mode	0	Off			NoUnit
41	Process PID set 2	52	Set 2 trim selection	1	Torque			NoUnit
41	Process PID set 2	53	Set 2 trimmed ref pointer	0	Not selected	0	4294967295	NoUnit
41	Process PID set 2	54	Set 2 trim mix	0		0	1	NoUnit
41	Process PID set 2	55	Set 2 trim adjust	1		-100	100	NoUnit
41	Process PID set 2	56	Set 2 trim source	1	PID ref			NoUnit
41	Process PID set 2	60	Set 2 PID activation source	1	On	0	4294967295	NoUnit
43	Brake chopper	1	Braking resistor temperature	0		0	120	%
43	Brake chopper	6	Brake chopper function	0	Disabled			NoUnit
43	Brake chopper	7	Brake chopper run enable	1	On	0	4294967295	NoUnit
43	Brake chopper	8	Brake resistor thermal tc	0		0	10000	s
43	Brake chopper	9	Brake resistor Pmax cont	0		0	10000	kW
43	Brake chopper	10	Brake resistance	0		0	1000	Ohm
43	Brake chopper	11	Brake resistor fault limit	105		0	150	%
43	Brake chopper	12	Brake resistor warning limit	95		0	150	%
44	Mechanical brake control	1	Brake control status	0		0	65535	NoUnit
44	Mechanical brake control	2	Brake torque memory	0		-1600	1600	%
44	Mechanical brake control	3	Brake open torque reference	0		-1600	1600	%
44	Mechanical brake control	6	Brake control enable	0	Not selected	0	4294967295	NoUnit
44	Mechanical brake control	7	Brake acknowledge selection	2	No acknowledge	0	4294967295	NoUnit
44	Mechanical brake control	8	Brake open delay	0		0	5	s
44	Mechanical brake control	9	Brake open torque source	8	Brake open torque	0	4294967295	NoUnit
44	Mechanical brake control	10	Brake open torque	0		-1600	1600	%
44	Mechanical brake control	11	Keep brake closed	0	Not selected	0	4294967295	NoUnit
44	Mechanical brake control	12	Brake close request	0	Not selected	0	4294967295	NoUnit
44	Mechanical brake control	13	Brake close delay	0		0	60	s
44	Mechanical brake control	14	Brake close level	10		0	1000	rpm
44	Mechanical brake control	15	Brake close level delay	0		0	10	s
44	Mechanical brake control	16	Brake reopen delay	0		0	10	s
44	Mechanical brake control	17	Brake fault function	0	Fault			NoUnit
44	Mechanical brake control	18	Brake fault delay	0		0	60	s
44	Mechanical brake control	21	Filter time brake torque momery	100		0	100	ms
45	Energy efficiency	1	Saved GW hours	0		0	65535	GWh
45	Energy efficiency	2	Saved MW hours	0		0	999	MWh
45	Energy efficiency	3	Saved kW hours	0		0	999.9	kWh
45	Energy efficiency	5	Saved money x1000	0		0	4294967295	USD
45	Energy efficiency	6	Saved money	0		0	999.99	USD
45	Energy efficiency	8	CO2 reduction in kilotons	0		0	65535	metric kiloton
45	Energy efficiency	9	CO2 reduction in tons	0		0	999.9	metric ton
45	Energy efficiency	11	Energy optimizer	0	Disable			NoUnit
45	Energy efficiency	12	Energy tariff 1	1		0	4294966.296	USD
45	Energy efficiency	13	Energy tariff 2	2		0	4294966.296	USD
45	Energy efficiency	14	Tariff selection	0	Energy tariff 1	0	4294967295	NoUnit
45	Energy efficiency	17	Tariff currency unit	102	USD			NoUnit
45	Energy efficiency	18	CO2 conversion factor	0.5		0	65.535	tn/MWh
45	Energy efficiency	19	Comparison power	0		0	100000	kW
45	Energy efficiency	21	Energy calculations reset	0	Done			NoUnit
46	Monitoring/scaling settings	1	Speed scaling	2000		0.1	30000	rpm
46	Monitoring/scaling settings	2	Frequency scaling	60		0.1	1000	Hz
46	Monitoring/scaling settings	3	Torque scaling	100		0.1	1000	%
46	Monitoring/scaling settings	4	Power scaling	100		0.1	30000	hp
46	Monitoring/scaling settings	5	Current scaling	100		0	30000	A
46	Monitoring/scaling settings	6	Speed ref zero scaling	0		0	30000	rpm
46	Monitoring/scaling settings	7	Frequency ref zero scaling	0		0	1000	Hz
46	Monitoring/scaling settings	11	Filter time motor speed	3		0	20000	ms
46	Monitoring/scaling settings	12	Filter time output frequency	10		0	20000	ms
46	Monitoring/scaling settings	13	Filter time motor torque	10		0	20000	ms
46	Monitoring/scaling settings	14	Filter time power out	10		0	20000	ms
46	Monitoring/scaling settings	21	At speed hysteresis	100		0	30000	rpm
46	Monitoring/scaling settings	22	At frequency hysteresis	10		0	1000	Hz
46	Monitoring/scaling settings	23	At torque hysteresis	10		0	300	%
46	Monitoring/scaling settings	31	Above speed limit	1500		0	30000	rpm
46	Monitoring/scaling settings	32	Above frequency limit	50		0	1000	Hz
46	Monitoring/scaling settings	33	Above torque limit	300		0	1600	%
46	Monitoring/scaling settings	42	Torque decimals	1		0	2	NoUnit
47	Data storage	1	DataStorage 1 real32	0		-2147483	2147483	NoUnit
47	Data storage	2	DataStorage 2 real32	0		-2147483	2147483	NoUnit
47	Data storage	3	DataStorage 3 real32	0		-2147483	2147483	NoUnit
47	Data storage	4	DataStorage 4 real32	0		-2147483	2147483	NoUnit
47	Data storage	5	DataStorage 5 real32	0		-2147483	2147483	NoUnit
47	Data storage	6	DataStorage 6 real32	0		-2147483	2147483	NoUnit
47	Data storage	7	DataStorage 7 real32	0		-2147483	2147483	NoUnit
47	Data storage	8	DataStorage 8 real32	0		-2147483	2147483	NoUnit
47	Data storage	11	DataStorage 1 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	12	DataStorage 2 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	13	DataStorage 3 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	14	DataStorage 4 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	15	DataStorage 5 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	16	DataStorage 6 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	17	DataStorage 7 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	18	DataStorage 8 int32	0		-2147483648	2147483647	NoUnit
47	Data storage	21	DataStorage 1 int16	0		-32768	32767	NoUnit
47	Data storage	22	DataStorage 2 int16	0		-32768	32767	NoUnit
47	Data storage	23	DataStorage 3 int16	0		-32768	32767	NoUnit
47	Data storage	24	DataStorage 4 int16	0		-32768	32767	NoUnit
47	Data storage	25	DataStorage 5 int16	0		-32768	32767	NoUnit
47	Data storage	26	DataStorage 6 int16	0		-32768	32767	NoUnit
47	Data storage	27	DataStorage 7 int16	0		-32768	32767	NoUnit
47	Data storage	28	DataStorage 8 int16	0		-32768	32767	NoUnit
47	Data storage	31	DataStorage 1 real32 type	0	Unscaled			NoUnit
47	Data storage	32	DataStorage 2 real32 type	0	Unscaled			NoUnit
47	Data storage	33	DataStorage 3 real32 type	0	Unscaled			NoUnit
47	Data storage	34	DataStorage 4 real32 type	0	Unscaled			NoUnit
47	Data storage	35	DataStorage 5 real32 type	0	Unscaled			NoUnit
47	Data storage	36	DataStorage 6 real32 type	0	Unscaled			NoUnit
47	Data storage	37	DataStorage 7 real32 type	0	Unscaled			NoUnit
47	Data storage	38	DataStorage 8 real32 type	0	Unscaled			NoUnit
49	Panel port communication	1	Node ID number	1		1	32	NoUnit
49	Panel port communication	3	Baud rate	5	230.4 kbps			NoUnit
49	Panel port communication	4	Communication loss time	10		0.3	3000	s
49	Panel port communication	5	Communication loss action	1	Fault			NoUnit
49	Panel port communication	6	Refresh settings	0	Done			NoUnit
49	Panel port communication	7	Panel comm supervision force	0		0	65535	NoUnit
49	Panel port communication	8	Secondary comm. loss action	0	No action			NoUnit
49	Panel port communication	14	Panel speed reference unit	0	rpm			NoUnit
49	Panel port communication	15	Minimum ext speed ref panel	-30000		-30000	30000	rpm
49	Panel port communication	16	Maximum ext speed ref panel	30000		-30000	30000	rpm
49	Panel port communication	17	Minimum ext frequency ref panel	-500		-598	598	Hz
49	Panel port communication	18	Maximum ext frequency ref panel	500		-598	598	Hz
49	Panel port communication	24	Panel actual source	0	Automatic	0	4294967295	NoUnit
50	Fieldbus adapter (FBA)	1	FBA A enable	1	Option slot 1			NoUnit
50	Fieldbus adapter (FBA)	2	FBA A comm loss func	1	Fault			NoUnit
50	Fieldbus adapter (FBA)	3	FBA A comm loss t out	0.3		0.3	6553.5	s
50	Fieldbus adapter (FBA)	4	FBA A ref1 type	4	Speed			NoUnit
50	Fieldbus adapter (FBA)	5	FBA A ref2 type	3	Torque			NoUnit
50	Fieldbus adapter (FBA)	7	FBA A actual 1 type	1	Transparent			NoUnit
50	Fieldbus adapter (FBA)	8	FBA A actual 2 type	2	General			NoUnit
50	Fieldbus adapter (FBA)	9	FBA A SW transparent source	0	Not selected	0	0	NoUnit
50	Fieldbus adapter (FBA)	10	FBA A act1 transparent source	68620		0	0	NoUnit
50	Fieldbus adapter (FBA)	11	FBA A act2 transparent source	68630		0	0	NoUnit
50	Fieldbus adapter (FBA)	12	FBA A debug mode	1	Fast			NoUnit
50	Fieldbus adapter (FBA)	13	FBA A control word	3190		0	4294967295	NoUnit
50	Fieldbus adapter (FBA)	14	FBA A reference 1	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	15	FBA A reference 2	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	16	FBA A status word	6705		0	4294967295	NoUnit
50	Fieldbus adapter (FBA)	17	FBA A actual value 1	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	18	FBA A actual value 2	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	21	FBA A timelevel sel	0	Normal			NoUnit
50	Fieldbus adapter (FBA)	26	FBA A comm supervision force	0		0	65535	NoUnit
50	Fieldbus adapter (FBA)	31	FBA B enable	0	Disable			NoUnit
50	Fieldbus adapter (FBA)	32	FBA B comm loss func	0	No action			NoUnit
50	Fieldbus adapter (FBA)	33	FBA B comm loss timeout	0.3		0.3	6553.5	s
50	Fieldbus adapter (FBA)	34	FBA B ref1 type	0	Auto			NoUnit
50	Fieldbus adapter (FBA)	35	FBA B ref2 type	0	Auto			NoUnit
50	Fieldbus adapter (FBA)	37	FBA B actual 1 type	0	Auto			NoUnit
50	Fieldbus adapter (FBA)	38	FBA B actual 2 type	0	Auto			NoUnit
50	Fieldbus adapter (FBA)	39	FBA B SW transparent source	0	Not selected	0	0	NoUnit
50	Fieldbus adapter (FBA)	40	FBA B act1 transparent source	0	Not selected	0	0	NoUnit
50	Fieldbus adapter (FBA)	41	FBA B act2 transparent source	0	Not selected	0	0	NoUnit
50	Fieldbus adapter (FBA)	42	FBA B debug mode	0	Disable			NoUnit
50	Fieldbus adapter (FBA)	43	FBA B control word	0		0	4294967295	NoUnit
50	Fieldbus adapter (FBA)	44	FBA B reference 1	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	45	FBA B reference 2	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	46	FBA B status word	0		0	4294967295	NoUnit
50	Fieldbus adapter (FBA)	47	FBA B actual value 1	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	48	FBA B actual value 2	0		-2147483648	2147483647	NoUnit
50	Fieldbus adapter (FBA)	51	FBA B timelevel sel	0	Normal			NoUnit
50	Fieldbus adapter (FBA)	56	FBA B comm supervision force	0		0	65535	NoUnit
51	FBA A settings	1	FBA A type	135	EtherCAT			NoUnit
51	FBA A settings	2	Profile	1	ABB Drives	0	3	NoUnit
51	FBA A settings	3	Station alias	0		0	65535	NoUnit
51	FBA A settings	4	-	0		0	65535	NoUnit
51	FBA A settings	5	-	0		0	65535	NoUnit
51	FBA A settings	6	-	0		0	65535	NoUnit
51	FBA A settings	7	-	0		0	65535	NoUnit
51	FBA A settings	8	-	0		0	65535	NoUnit
51	FBA A settings	9	-	0		0	65535	NoUnit
51	FBA A settings	10	-	0		0	65535	NoUnit
51	FBA A settings	11	-	0		0	65535	NoUnit
51	FBA A settings	12	-	0		0	65535	NoUnit
51	FBA A settings	13	-	0		0	65535	NoUnit
51	FBA A settings	14	-	0		0	65535	NoUnit
51	FBA A settings	15	-	0		0	65535	NoUnit
51	FBA A settings	16	-	0		0	65535	NoUnit
51	FBA A settings	17	-	0		0	65535	NoUnit
51	FBA A settings	18	-	0		0	65535	NoUnit
51	FBA A settings	19	-	0		0	65535	NoUnit
51	FBA A settings	20	-	0		0	65535	NoUnit
51	FBA A settings	21	Erase FBA config	0	No	0	1	NoUnit
51	FBA A settings	22	-	0		0	1	NoUnit
51	FBA A settings	23	-	0		0	65535	NoUnit
51	FBA A settings	24	-	0		0	65535	NoUnit
51	FBA A settings	25	-	0		0	65535	NoUnit
51	FBA A settings	26	-	0		0	65535	NoUnit
51	FBA A settings	27	FBA A par refresh	0	Done			NoUnit
51	FBA A settings	28	FBA A par table ver	514		0	65535	NoUnit
51	FBA A settings	29	FBA A drive type code	601		0	65535	NoUnit
51	FBA A settings	30	FBA A mapping file ver	3		0	65535	NoUnit
51	FBA A settings	31	D2FBA A comm status	4	Off-line			NoUnit
51	FBA A settings	32	FBA A comm SW ver	257		0	65535	NoUnit
51	FBA A settings	33	FBA A appl SW ver	305		0	65535	NoUnit
52	FBA A data in	1	FBA A data in1	196865		0	24	NoUnit
52	FBA A data in	2	FBA A data in2	196870		0	24	NoUnit
52	FBA A data in	3	FBA A data in3	196871		0	24	NoUnit
52	FBA A data in	4	FBA A data in4	196877		0	24	NoUnit
52	FBA A data in	5	FBA A data in5	196874		0	24	NoUnit
52	FBA A data in	6	FBA A data in6	196881		0	24	NoUnit
52	FBA A data in	7	FBA A data in7	196895		0	24	NoUnit
52	FBA A data in	8	FBA A data in8	0	None	0	24	NoUnit
52	FBA A data in	9	FBA A data in9	0	None	0	24	NoUnit
52	FBA A data in	10	FBA A data in10	0	None	0	24	NoUnit
52	FBA A data in	11	FBA A data in11	0	None	0	24	NoUnit
52	FBA A data in	12	FBA A data in12	0	None	0	24	NoUnit
53	FBA A data out	1	FBA data out1	0	None	0	21	NoUnit
53	FBA A data out	2	FBA data out2	0	None	0	21	NoUnit
53	FBA A data out	3	FBA data out3	0	None	0	21	NoUnit
53	FBA A data out	4	FBA data out4	0	None	0	21	NoUnit
53	FBA A data out	5	FBA data out5	0	None	0	21	NoUnit
53	FBA A data out	6	FBA data out6	0	None	0	21	NoUnit
53	FBA A data out	7	FBA data out7	0	None	0	21	NoUnit
53	FBA A data out	8	FBA data out8	0	None	0	21	NoUnit
53	FBA A data out	9	FBA data out9	0	None	0	21	NoUnit
53	FBA A data out	10	FBA data out10	0	None	0	21	NoUnit
53	FBA A data out	11	FBA data out11	0	None	0	21	NoUnit
53	FBA A data out	12	FBA data out12	0	None	0	21	NoUnit
54	FBA B settings	1	FBA B type	0	None			NoUnit
54	FBA B settings	2	FBA B Par2	0		0	65535	NoUnit
54	FBA B settings	3	FBA B Par3	0		0	65535	NoUnit
54	FBA B settings	4	FBA B Par4	0		0	65535	NoUnit
54	FBA B settings	5	FBA B Par5	0		0	65535	NoUnit
54	FBA B settings	6	FBA B Par6	0		0	65535	NoUnit
54	FBA B settings	7	FBA B Par7	0		0	65535	NoUnit
54	FBA B settings	8	FBA B Par8	0		0	65535	NoUnit
54	FBA B settings	9	FBA B Par9	0		0	65535	NoUnit
54	FBA B settings	10	FBA B Par10	0		0	65535	NoUnit
54	FBA B settings	11	FBA B Par11	0		0	65535	NoUnit
54	FBA B settings	12	FBA B Par12	0		0	65535	NoUnit
54	FBA B settings	13	FBA B Par13	0		0	65535	NoUnit
54	FBA B settings	14	FBA B Par14	0		0	65535	NoUnit
54	FBA B settings	15	FBA B Par15	0		0	65535	NoUnit
54	FBA B settings	16	FBA B Par16	0		0	65535	NoUnit
54	FBA B settings	17	FBA B Par17	0		0	65535	NoUnit
54	FBA B settings	18	FBA B Par18	0		0	65535	NoUnit
54	FBA B settings	19	FBA B Par19	0		0	65535	NoUnit
54	FBA B settings	20	FBA B Par20	0		0	65535	NoUnit
54	FBA B settings	21	FBA B Par21	0		0	65535	NoUnit
54	FBA B settings	22	FBA B Par22	0		0	65535	NoUnit
54	FBA B settings	23	FBA B Par23	0		0	65535	NoUnit
54	FBA B settings	24	FBA B Par24	0		0	65535	NoUnit
54	FBA B settings	25	FBA B Par25	0		0	65535	NoUnit
54	FBA B settings	26	FBA B Par26	0		0	65535	NoUnit
54	FBA B settings	27	FBA B par refresh	0	Done			NoUnit
54	FBA B settings	28	FBA B par table ver	0		0	65535	NoUnit
54	FBA B settings	29	FBA B drive type code	0		0	65535	NoUnit
54	FBA B settings	30	FBA B mapping file ver	0		0	65535	NoUnit
54	FBA B settings	31	D2FBA B comm status	2	Time out			NoUnit
54	FBA B settings	32	FBA B comm SW ver	0		0	65535	NoUnit
54	FBA B settings	33	FBA B appl SW ver	0		0	65535	NoUnit
55	FBA B data in	1	FBA B data in1	0	None	0	24	NoUnit
55	FBA B data in	2	FBA B data in2	0	None	0	24	NoUnit
55	FBA B data in	3	FBA B data in3	0	None	0	24	NoUnit
55	FBA B data in	4	FBA B data in4	0	None	0	24	NoUnit
55	FBA B data in	5	FBA B data in5	0	None	0	24	NoUnit
55	FBA B data in	6	FBA B data in6	0	None	0	24	NoUnit
55	FBA B data in	7	FBA B data in7	0	None	0	24	NoUnit
55	FBA B data in	8	FBA B data in8	0	None	0	24	NoUnit
55	FBA B data in	9	FBA B data in9	0	None	0	24	NoUnit
55	FBA B data in	10	FBA B data in10	0	None	0	24	NoUnit
55	FBA B data in	11	FBA B data in11	0	None	0	24	NoUnit
55	FBA B data in	12	FBA B data in12	0	None	0	24	NoUnit
56	FBA B data out	1	FBA B data out1	0	None	0	21	NoUnit
56	FBA B data out	2	FBA B data out2	0	None	0	21	NoUnit
56	FBA B data out	3	FBA B data out3	0	None	0	21	NoUnit
56	FBA B data out	4	FBA B data out4	0	None	0	21	NoUnit
56	FBA B data out	5	FBA B data out5	0	None	0	21	NoUnit
56	FBA B data out	6	FBA B data out6	0	None	0	21	NoUnit
56	FBA B data out	7	FBA B data out7	0	None	0	21	NoUnit
56	FBA B data out	8	FBA B data out8	0	None	0	21	NoUnit
56	FBA B data out	9	FBA B data out9	0	None	0	21	NoUnit
56	FBA B data out	10	FBA B data out10	0	None	0	21	NoUnit
56	FBA B data out	11	FBA B data out11	0	None	0	21	NoUnit
56	FBA B data out	12	FBA B data out12	0	None	0	21	NoUnit
58	Embedded fieldbus	1	Protocol enable	0	None			NoUnit
60	DDCS communication	1	M/F communication port	0	Not in use			NoUnit
60	DDCS communication	2	M/F node address	1		1	254	NoUnit
60	DDCS communication	3	M/F mode	0	Not in use			NoUnit
60	DDCS communication	5	M/F HW connection	0	Ring			NoUnit
60	DDCS communication	7	M/F link control	10		1	15	NoUnit
60	DDCS communication	8	M/F comm loss timeout	100		0	65535	ms
60	DDCS communication	9	M/F comm loss function	2	Fault			NoUnit
60	DDCS communication	10	M/F ref1 type	0	Auto			NoUnit
60	DDCS communication	11	M/F ref2 type	3	Torque			NoUnit
60	DDCS communication	12	M/F act1 type	0	Auto			NoUnit
60	DDCS communication	13	M/F act2 type	0	Auto			NoUnit
60	DDCS communication	14	M/F follower selection	0	None			NoUnit
60	DDCS communication	15	Force master	0	FALSE	0	4294967295	NoUnit
60	DDCS communication	16	Force follower	0	FALSE	0	4294967295	NoUnit
60	DDCS communication	17	Follower fault action	2	Fault			NoUnit
60	DDCS communication	18	Follower enable	3	Always			NoUnit
60	DDCS communication	19	M/F comm supervision sel 1	0		0	65535	NoUnit
60	DDCS communication	20	M/F comm supervision sel 2	0		0	65535	NoUnit
60	DDCS communication	23	M/F status supervision sel 1	0		0	65535	NoUnit
60	DDCS communication	24	M/F status supervision sel 2	0		0	65535	NoUnit
60	DDCS communication	27	M/F status supv mode sel 1	0		0	65535	NoUnit
60	DDCS communication	28	M/F status supv mode sel 2	0		0	65535	NoUnit
60	DDCS communication	31	M/F wake up delay	60		0	180	s
60	DDCS communication	32	M/F comm supervision force	0		0	65535	NoUnit
60	DDCS communication	41	Extension adapter com port	0	Not in use			NoUnit
60	DDCS communication	50	DDCS controller drive type	0	ABB engineered drive			NoUnit
60	DDCS communication	51	DDCS controller comm port	0	Not in use			NoUnit
60	DDCS communication	52	DDCS controller node address	1		1	254	NoUnit
60	DDCS communication	55	DDCS controller HW connection	1	Star			NoUnit
60	DDCS communication	56	DDCS controller baud rate	4	4 mbps			NoUnit
60	DDCS communication	57	DDCS controller link control	10		1	15	NoUnit
60	DDCS communication	58	DDCS controller comm loss time	100		0	60000	ms
60	DDCS communication	59	DDCS controller comm loss function	1	Fault			NoUnit
60	DDCS communication	60	DDCS controller ref1 type	0	Auto			NoUnit
60	DDCS communication	61	DDCS controller ref2 type	0	Auto			NoUnit
60	DDCS communication	62	DDCS controller act1 type	0	Auto			NoUnit
60	DDCS communication	63	DDCS controller act2 type	0	Auto			NoUnit
60	DDCS communication	64	Mailbox dataset selection	0	Dataset 32/33	0	1	NoUnit
60	DDCS communication	65	DDCS controller comm supervision force	0		0	65535	NoUnit
61	D2D and DDCS transmit data	1	M/F data 1 selection	27	Follower CW	0	6731	NoUnit
61	D2D and DDCS transmit data	2	M/F data 2 selection	6145	Used speed reference	0	6731	NoUnit
61	D2D and DDCS transmit data	3	M/F data 3 selection	6731	Torque reference act 5	0	6731	NoUnit
61	D2D and DDCS transmit data	25	M/F data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	26	M/F data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	27	M/F data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	45	Data set 2 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	46	Data set 2 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	47	Data set 2 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	48	Data set 4 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	49	Data set 4 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	50	Data set 4 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	51	Data set 11 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	52	Data set 11 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	53	Data set 11 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	54	Data set 13 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	55	Data set 13 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	56	Data set 13 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	57	Data set 15 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	58	Data set 15 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	59	Data set 15 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	60	Data set 17 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	61	Data set 17 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	62	Data set 17 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	63	Data set 19 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	64	Data set 19 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	65	Data set 19 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	66	Data set 21 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	67	Data set 21 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	68	Data set 21 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	69	Data set 23 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	70	Data set 23 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	71	Data set 23 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	72	Data set 25 data 1 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	73	Data set 25 data 2 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	74	Data set 25 data 3 selection	0	None	0	6	NoUnit
61	D2D and DDCS transmit data	95	Data set 2 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	96	Data set 2 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	97	Data set 2 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	98	Data set 4 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	99	Data set 4 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	100	Data set 4 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	101	Data set 11 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	102	Data set 11 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	103	Data set 11 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	104	Data set 13 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	105	Data set 13 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	106	Data set 13 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	107	Data set 15 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	108	Data set 15 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	109	Data set 15 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	110	Data set 17 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	111	Data set 17 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	112	Data set 17 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	113	Data set 19 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	114	Data set 19 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	115	Data set 19 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	116	Data set 21 data 1 value	0		0	65535	NoUnit
